year,make,model,body_styles,trims,image_sources
2001,Audi,S4,"['Wagon', 'Sedan']","{'Sedan': {'2.7T Sedan 4D': {'Horsepower': '250 @ 5800 rpm HP', 'Engine': 'V6, Turbo, 2.7 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}}, 'Wagon': {'2.7T Avant Wagon 4D': {'Horsepower': '250 @ 5800 rpm HP', 'Engine': 'V6, Turbo, 2.7 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2001/2001-Audi-S4-Front_AUS4SED011_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2001/2001-Audi-S4-FrontSide_AUS4WAG014_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2001,Audi,S8,['Sedan'],"{'Sedan': {'Sedan 4D': {'Horsepower': '360 @ 7000 rpm HP', 'Engine': 'V8, 4.2 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2001/2001-Audi-S8-RearSide_AUS8-013_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2001,Audi,TT,"['Coupe', 'Convertible']","{'Convertible': {'Quattro Roadster 2D': {'Horsepower': '225 @ 5900 rpm HP', 'Engine': '4-Cyl, HO Turbo, 1.8L', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 2'}, 'Roadster 2D': {'Horsepower': '180 @ 5500 rpm HP', 'Engine': '4-Cyl, Turbo, 1.8 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 2'}}, 'Coupe': {'Quattro Coupe 2D': {'Horsepower': '225 @ 5900 rpm HP', 'Engine': '4-Cyl, HO Turbo, 1.8L', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 4'}, 'Coupe 2D': {'Horsepower': '180 @ 5500 rpm HP', 'Engine': '4-Cyl, Turbo, 1.8 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 4'}}}","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2001/2001-Audi-TT-FrontSide_AUTTR015_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2001/2001-Audi-TT-FrontSide_AUTT-011_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2001,BMW,3 Series,"['Coupe', 'Sedan', 'Wagon', 'Convertible']","{'Sedan': {'330xi AWD Sedan 4D': {'Horsepower': '225 @ 5900 rpm HP', 'Engine': '6-Cyl, 3.0 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}, '325xi AWD Sedan 4D': {'Horsepower': '184 @ 6000 rpm HP', 'Engine': '6-Cyl, 2.5 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}, '325i Sedan 4D': {'Horsepower': '184 @ 6000 rpm HP', 'Engine': '6-Cyl, 2.5 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}, '330i Sedan 4D': {'Horsepower': '225 @ 5900 rpm HP', 'Engine': '6-Cyl, 3.0 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}}, 'Wagon': {'325xiT AWD Wagon 4D': {'Horsepower': '184 @ 6000 rpm HP', 'Engine': '6-Cyl, 2.5 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}, '325iT Wagon 4D': {'Horsepower': '184 @ 6000 rpm HP', 'Engine': '6-Cyl, 2.5 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}}, 'Convertible': {'325Cic Convertible 2D': {'Horsepower': '184 @ 6000 rpm HP', 'Engine': '6-Cyl, 2.5 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 4'}, '330Cic Convertible 2D': {'Horsepower': '225 @ 5900 rpm HP', 'Engine': '6-Cyl, 3.0 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 4'}}, 'Coupe': {'330Ci Coupe 2D': {'Horsepower': '225 @ 5900 rpm HP', 'Engine': '6-Cyl, 3.0 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}, '325Ci Coupe 2D': {'Horsepower': '184 @ 6000 rpm HP', 'Engine': '6-Cyl, 2.5 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2001/2001-BMW-3%20Series-FrontSide_BM325SED011_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2001/2001-BMW-3%20Series-FrontSide_BM325XIWAG01D_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2001/2001-BMW-3%20Series-FrontSide_BM325CONV016_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2001/2001-BMW-3%20Series-FrontSide_BM325CPE013_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2001,BMW,5 Series,"['Wagon', 'Sedan']","{'Sedan': {'540i Sedan 4D': {'Horsepower': '282 @ 5400 rpm HP', 'Engine': 'V8, 4.4 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 5'}, '525i Sedan 4D': {'Horsepower': '184 @ 6000 rpm HP', 'Engine': '6-Cyl, 2.5 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}, '530i Sedan 4D': {'Horsepower': '225 @ 5900 rpm HP', 'Engine': '6-Cyl, 3.0 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}}, 'Wagon': {'540iT Wagon 4D': {'Horsepower': '282 @ 5400 rpm HP', 'Engine': 'V8, 4.4 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 5'}, '525iT Wagon 4D': {'Horsepower': '184 @ 6000 rpm HP', 'Engine': '6-Cyl, 2.5 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2001/2001-BMW-5%20Series-FrontSide_BM525011_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2001/2001-BMW-5%20Series-FrontSide_BM525WAG015_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2001,BMW,7 Series,['Sedan'],"{'Sedan': {'750iL Sedan 4D': {'Horsepower': '326 @ 5000 rpm HP', 'Engine': 'V12, 5.4 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 5'}, '740i Sedan 4D': {'Horsepower': '282 @ 5400 rpm HP', 'Engine': 'V8, 4.4 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}, '740iL Sedan 4D': {'Horsepower': '282 @ 5400 rpm HP', 'Engine': 'V8, 4.4 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2001/2001-BMW-7%20Series-FrontSide_BM740011_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2001,BMW,M,"['Hatchback', 'Convertible']","{'Convertible': {'Roadster 2D': {'Horsepower': '315 @ 7400 rpm HP', 'Engine': '6-Cyl, 3.2 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 2'}}, 'Hatchback': {'Coupe 2D': {'Horsepower': '315 @ 7400 rpm HP', 'Engine': '6-Cyl, 3.2 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 2'}}}","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2001/2001-BMW-M-FrontSide_BMZ3MRDSTR014_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/2001/2001-BMW-M-RearSide_BMZ3MCPE013_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2001,BMW,M3,"['Coupe', 'Convertible']","{'Convertible': {'Convertible 2D': {'Horsepower': '333 @ 7900 rpm HP', 'Engine': '6-Cyl, 3.2 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 4'}}, 'Coupe': {'Coupe 2D': {'Horsepower': '333 @ 7900 rpm HP', 'Engine': '6-Cyl, 3.2 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}}}","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2001/2001-BMW-M3-FrontSide_BMM3CNV014_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2001/2001-BMW-M3-FrontSide_BMM3CPE011_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2001,BMW,M5,['Sedan'],"{'Sedan': {'Sedan 4D': {'Horsepower': '394 @ 6600 rpm HP', 'Engine': 'V8, 5.0 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2001/2001-BMW-M5-FrontSide_BMM5-011_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2001,BMW,X5,['SUV'],"{'SUV': {'4.4i Sport Utility 4D': {'Horsepower': '282 @ 5400 rpm HP', 'Engine': 'V8, 4.4 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 5'}, '3.0i Sport Utility 4D': {'Horsepower': '225 @ 5900 rpm HP', 'Engine': '6-Cyl, 3.0 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 5'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2001/2001-BMW-X5-FrontSide_BTX530011_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2001,BMW,Z3,"['Convertible', 'Hatchback']","{'Convertible': {'3.0i Roadster 2D': {'Horsepower': '225 @ 5900 rpm HP', 'Engine': '6-Cyl, 3.0 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 2'}, '2.5i Roadster 2D': {'Horsepower': '184 @ 6000 rpm HP', 'Engine': '6-Cyl, 2.5 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 2'}}, 'Hatchback': {'3.0i Coupe 2D': {'Horsepower': '225 @ 5900 rpm HP', 'Engine': '6-Cyl, 3.0 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 2'}}}","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2001/2001-BMW-Z3-FrontSide_BMZ330RDSTR01A_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/2001/2001-BMW-Z3-FrontSide_BMZ3CPE017_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2001,BMW,Z8,['Convertible'],"{'Convertible': {'Roadster 2D': {'Horsepower': '394 @ 6600 rpm HP', 'Engine': 'V8, 5.0 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 2'}}}",{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2001/2001-BMW-Z8-FrontSide_BMZ8-001_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2001,Buick,Century,['Sedan'],"{'Sedan': {'Custom Sedan 4D': {'Horsepower': '175 @ 5200 rpm HP', 'Engine': 'V6, 3.1 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 6'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2001/2001-Buick-Century-FrontSide_BUCEN011_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2001,Buick,LeSabre,['Sedan'],"{'Sedan': {'Limited Sedan 4D': {'Horsepower': '205 @ 5200 rpm HP', 'Engine': 'V6, 3.8 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 6'}, 'Custom Sedan 4D': {'Horsepower': '205 @ 5200 rpm HP', 'Engine': 'V6, 3.8 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 6'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2001/2001-Buick-LeSabre-FrontSide_BULES011_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2001,Buick,Park Avenue,['Sedan'],"{'Sedan': {'Ultra Sedan 4D': {'Horsepower': '240 @ 5200 rpm HP', 'Engine': 'V6, Supercharged, 3.8L', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 6'}, 'Sedan 4D': {'Horsepower': '205 @ 5200 rpm HP', 'Engine': 'V6, 3.8 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 6'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2001/2001-Buick-Park%20Avenue-FrontSide_BUPRK011_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2001,Buick,Regal,['Sedan'],"{'Sedan': {'GS Sedan 4D': {'Horsepower': '240 @ 5200 rpm HP', 'Engine': 'V6, Supercharged, 3.8L', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}, 'LS Sedan 4D': {'Horsepower': '200 @ 5200 rpm HP', 'Engine': 'V6, 3.8 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2001/2001-Buick-Regal-FrontSide_BUREG013_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2001,Cadillac,Catera,['Sedan'],"{'Sedan': {'Sedan 4D': {'Horsepower': '200 @ 6000 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2001/2001-Cadillac-Catera-FrontSide_CACAT011_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2001,Cadillac,DeVille,['Sedan'],"{'Sedan': {'DHS Sedan 4D': {'Horsepower': '275 @ 5600 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 6'}, 'DTS Sedan 4D': {'Horsepower': '300 @ 6000 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}, 'Sedan 4D': {'Horsepower': '275 @ 5600 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 6'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2001/2001-Cadillac-DeVille-RearSide_CADEV013_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2001,Cadillac,Eldorado,['Coupe'],"{'Coupe': {'ESC Coupe 2D': {'Horsepower': '300 @ 6000 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}, 'ETC Coupe 2D': {'Horsepower': '300 @ 6000 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}}}",{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2001/2001-Cadillac-Eldorado-FrontSide_CAELDETC014_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2001,Cadillac,Seville,['Sedan'],"{'Sedan': {'STS Touring Sedan 4D': {'Horsepower': '300 @ 6000 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}, 'SLS Sedan 4D': {'Horsepower': '275 @ 5600 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2001/2001-Cadillac-Seville-FrontSide_CASEVSTS015_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2001,Chevrolet,Astro Cargo,['Van/Minivan'],"{'Van/Minivan': {'Minivan 3D': {'Horsepower': '190 @ 4400 rpm HP', 'Engine': 'V6, 4.3 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 2'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2001/2001-Chevrolet-Astro%20Cargo-RearSide_CTASTCARGO013_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2001,Chevrolet,Astro Passenger,['Van/Minivan'],"{'Van/Minivan': {'Minivan 3D': {'Horsepower': '190 @ 4400 rpm HP', 'Engine': 'V6, 4.3 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 8'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2001/2001-Chevrolet-Astro%20Passenger-FrontSide_CTAST011_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2001,Chevrolet,Blazer,['SUV'],"{'SUV': {'Sport Utility 2D': {'Horsepower': '190 @ 4400 rpm HP', 'Engine': 'V6, 4.3 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 0'}, 'Sport Utility 4D': {'Horsepower': '190 @ 4400 rpm HP', 'Engine': 'V6, 4.3 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 6'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2001/2001-Chevrolet-Blazer-FrontSide_CTBLZ2D011_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2001,Chevrolet,Camaro,"['Coupe', 'Convertible']","{'Convertible': {'Convertible 2D': {'Horsepower': '200 @ 5200 rpm HP', 'Engine': 'V6, 3.8 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 4'}, 'Z28 Convertible 2D': {'Horsepower': '310 @ 5200 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 4'}}, 'Coupe': {'Z28 Coupe 2D': {'Horsepower': '310 @ 5200 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 4'}, 'Coupe 2D': {'Horsepower': '200 @ 5200 rpm HP', 'Engine': 'V6, 3.8 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 4'}}}","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2001/2001-Chevrolet-Camaro-FrontSide_CHCAMZCONV01C_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2001/2001-Chevrolet-Camaro-Front_CHCAM011_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2001,Chevrolet,Cavalier,"['Sedan', 'Coupe']","{'Sedan': {'LS Sedan 4D': {'Horsepower': '115 @ 5000 rpm HP', 'Engine': '4-Cyl, 2.2 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}, 'Sedan 4D': {'Horsepower': '115 @ 5000 rpm HP', 'Engine': '4-Cyl, 2.2 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 5'}}, 'Coupe': {'Z24 Coupe 2D': {'Horsepower': '150 @ 5600 rpm HP', 'Engine': '4-Cyl, 2.4 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}, 'Coupe 2D': {'Horsepower': '115 @ 5000 rpm HP', 'Engine': '4-Cyl, 2.2 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 5'}}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2001/2001-Chevrolet-Cavalier-FrontSide_CHCAVLSSED018_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2001/2001-Chevrolet-Cavalier-FrontSide_CHCAVCPE015_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
