year,make,model,body_styles,trim_data,image_sources
1999,BMW,5 Series,"['Wagon', 'Sedan']","{'Sedan': {'540i Sedan 4D': {'Horsepower': '282 @ 5400 rpm HP', 'Engine': 'V8, 4.4 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 5'}, '528i Sedan 4D': {'Horsepower': '193 @ 5500 rpm HP', 'Engine': '6-Cyl, 2.8 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}}, 'Wagon': {'528iT Wagon 4D': {'Horsepower': '193 @ 5500 rpm HP', 'Engine': '6-Cyl, 2.8 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}, '540iT Wagon 4D': {'Horsepower': '282 @ 5400 rpm HP', 'Engine': 'V8, 4.4 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 5'}}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1999/1999-BMW-5%20Series-FrontSide_BM528SED991_505x321.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/1999/1999-BMW-5%20Series-FrontSide_BM540WAG993_506x365.jpg?interpolation=high-quality&downsize=391:*'}"
1999,BMW,7 Series,['Sedan'],"{'Sedan': {'750iL Sedan 4D': {'Horsepower': '326 @ 5000 rpm HP', 'Engine': 'V12, 5.4 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 5'}, '740i Sedan 4D': {'Horsepower': '282 @ 5400 rpm HP', 'Engine': 'V8, 4.4 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}, '740iL Sedan 4D': {'Horsepower': '282 @ 5400 rpm HP', 'Engine': 'V8, 4.4 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1999/1999-BMW-7%20Series-FrontSide_BM740IL992_505x289.jpg?interpolation=high-quality&downsize=391:*'}
1999,BMW,M3,"['Coupe', 'Convertible']","{'Convertible': {'Convertible 2D': {'Horsepower': '240 @ 6000 rpm HP', 'Engine': '6-Cyl, 3.2 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}}, 'Coupe': {'Coupe 2D': {'Horsepower': '240 @ 6000 rpm HP', 'Engine': '6-Cyl, 3.2 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}}}","{'Convertible': 'https://static.kbb.com/ymm/master/static/media/coming-soon.62520a79.png', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/1999/1999-BMW-M3-RearSide_BMM3-991_505x322.jpg?interpolation=high-quality&downsize=391:*'}"
1999,BMW,Z3,"['Convertible', 'Coupe']","{'Convertible': {'2.3 Roadster 2D': {'Horsepower': '168 @ 5500 rpm HP', 'Engine': '6-Cyl, 2.5 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 2'}, 'M Roadster 2D': {'Horsepower': '240 @ 6000 rpm HP', 'Engine': '6-Cyl, 3.2 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 2'}, '2.8 Roadster 2D': {'Horsepower': '193 @ 5500 rpm HP', 'Engine': '6-Cyl, 2.8 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 2'}}, 'Coupe': {'M Coupe 2D': {'Horsepower': '240 @ 6000 rpm HP', 'Engine': '6-Cyl, 3.2 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 2'}, 'Coupe 2D': {'Horsepower': '193 @ 5500 rpm HP', 'Engine': '6-Cyl, 2.8 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 2'}}}","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/1999/1999-BMW-Z3-FrontSide_BMZ328RDSTR997_505x346.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/1999/1999-BMW-Z3-FrontSide_BMZ3CPE993_505x361.jpg?interpolation=high-quality&downsize=391:*'}"
1999,Buick,Century,['Sedan'],"{'Sedan': {'Custom Sedan 4D': {'Horsepower': '160 @ 5200 rpm HP', 'Engine': 'V6, 3.1 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 6'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1999/1999-Buick-Century-FrontSide_BUCENCUST991_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1999,Buick,LeSabre,['Sedan'],"{'Sedan': {'Limited Sedan 4D': {'Horsepower': '205 @ 5200 rpm HP', 'Engine': 'V6, 3.8 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 6'}, 'Custom Sedan 4D': {'Horsepower': '205 @ 5200 rpm HP', 'Engine': 'V6, 3.8 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 6'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1999/1999-Buick-LeSabre-FrontSide_BULESLTD992_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1999,Buick,Park Avenue,['Sedan'],"{'Sedan': {'Ultra Sedan 4D': {'Horsepower': '240 @ 5200 rpm HP', 'Engine': 'V6, Supercharged, 3.8L', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 6'}, 'Sedan 4D': {'Horsepower': '205 @ 5200 rpm HP', 'Engine': 'V6, 3.8 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 6'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1999/1999-Buick-Park%20Avenue-FrontSide_BUPRK991_505x368.jpg?interpolation=high-quality&downsize=391:*'}
1999,Buick,Regal,['Sedan'],"{'Sedan': {'GS Sedan 4D': {'Horsepower': '240 @ 5200 rpm HP', 'Engine': 'V6, Supercharged, 3.8L', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}, 'LS Sedan 4D': {'Horsepower': '200 @ 5200 rpm HP', 'Engine': 'V6, 3.8 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1999/1999-Buick-Regal-FrontSide_BUREGLS993_505x352.jpg?interpolation=high-quality&downsize=391:*'}
1999,Buick,Riviera,['Coupe'],"{'Coupe': {'Coupe 2D': {'Horsepower': '240 @ 5200 rpm HP', 'Engine': 'V6, Supercharged, 3.8L', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}}}",{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/1999/1999-Buick-Riviera-FrontSide_BURIV991_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1999,Cadillac,Catera,['Sedan'],"{'Sedan': {'Sedan 4D': {'Horsepower': '200 @ 6000 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1999/1999-Cadillac-Catera-FrontSide_CACAT991_505x362.jpg?interpolation=high-quality&downsize=391:*'}
1999,Cadillac,DeVille,['Sedan'],"{'Sedan': {""d'Elegance Sedan 4D"": {'Horsepower': '275 @ 5600 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 6'}, 'Concours Sedan 4D': {'Horsepower': '300 @ 6000 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}, 'Sedan 4D': {'Horsepower': '275 @ 5600 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 6'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1999/1999-Cadillac-DeVille-FrontSide_CADEV991_505x354.jpg?interpolation=high-quality&downsize=391:*'}
1999,Cadillac,Eldorado,['Coupe'],"{'Coupe': {'Coupe 2D': {'Horsepower': '275 @ 5600 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}, 'Touring Coupe 2D': {'Horsepower': '300 @ 6000 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}}}",{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/1999/1999-Cadillac-Eldorado-FrontSide_CAELD991_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1999,Cadillac,Escalade,['SUV'],"{'SUV': {'Sport Utility 4D': {'Horsepower': '255 @ 4600 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 5'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/1999/1999-Cadillac-Escalade-FrontSide_CSESC991_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1999,Cadillac,Seville,['Sedan'],"{'Sedan': {'STS Touring Sedan 4D': {'Horsepower': '300 @ 6000 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}, 'SLS Sedan 4D': {'Horsepower': '275 @ 5600 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1999/1999-Cadillac-Seville-FrontSide_CASEVSLS995_505x360.jpg?interpolation=high-quality&downsize=391:*'}
1999,Chevrolet,1500 Extended Cab,['Pickup'],"{'Pickup': {'Short Bed': {'Horsepower': '255 @ 4600 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 6'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1999/1999-Chevrolet-1500%20Extended%20Cab-Side_CT15E991_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1999,Chevrolet,2500 Crew Cab,['Pickup'],"{'Pickup': {'Short Bed': {'Horsepower': '255 @ 4600 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Seating': 'Seats 6'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1999/1999-Chevrolet-2500%20Crew%20Cab-FrontSide_CTCRW991_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1999,Chevrolet,2500 HD Extended Cab,['Pickup'],"{'Pickup': {'Long Bed': {'Horsepower': '255 @ 4600 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Seating': 'Seats 6'}, 'Short Bed': {'Horsepower': '255 @ 4600 rpm HP', 'Engine': 'V8, 5.7 Liter'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1999/1999-Chevrolet-2500%20HD%20Extended%20Cab-FrontSide_CT25E991_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1999,Chevrolet,2500 HD Regular Cab,['Pickup'],"{'Pickup': {'Long Bed': {'Horsepower': '255 @ 4600 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Seating': 'Seats 3'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1999/1999-Chevrolet-2500%20HD%20Regular%20Cab-FrontSide_CT15R981_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1999,Chevrolet,3500 Crew Cab,['Pickup'],"{'Pickup': {'Long Bed': {'Horsepower': '290 @ 4000 rpm HP', 'Engine': 'V8, 454/7.4 Liter', 'Seating': 'Seats 6'}, 'Short Bed': {'Horsepower': '290 @ 4000 rpm HP', 'Engine': 'V8, 454/7.4 Liter'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1999/1999-Chevrolet-3500%20Crew%20Cab-FrontSide_CTCRW991_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1999,Chevrolet,3500 Extended Cab,['Pickup'],"{'Pickup': {'Long Bed': {'Horsepower': '290 @ 4000 rpm HP', 'Engine': 'V8, 454/7.4 Liter', 'Seating': 'Seats 6'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1999/1999-Chevrolet-3500%20Extended%20Cab-FrontSide_CT25E991_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1999,Chevrolet,3500 Regular Cab,['Pickup'],"{'Pickup': {'Long Bed': {'Horsepower': '255 @ 4600 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Seating': 'Seats 3'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1999/1999-Chevrolet-3500%20Regular%20Cab-FrontSide_CT15R982_505x355.jpg?interpolation=high-quality&downsize=391:*'}
1999,Chevrolet,Astro Cargo,['Van/Minivan'],"{'Van/Minivan': {'Minivan': {'Horsepower': '190 @ 4400 rpm HP', 'Engine': 'V6, 4.3 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 2'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1999/1999-Chevrolet-Astro%20Cargo-RearSide_CTASC991_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1999,Chevrolet,Astro Passenger,['Van/Minivan'],"{'Van/Minivan': {'Minivan 3D': {'Horsepower': '190 @ 4400 rpm HP', 'Engine': 'V6, 4.3 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 8'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1999/1999-Chevrolet-Astro%20Passenger-FrontSide_CTASP992_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1999,Chevrolet,Blazer,['SUV'],"{'SUV': {'Sport Utility 2D': {'Horsepower': '190 @ 4400 rpm HP', 'Engine': 'V6, High Output, 4.3L', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 5'}, 'Sport Utility 4D': {'Horsepower': '190 @ 4400 rpm HP', 'Engine': 'V6, High Output, 4.3L', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 6'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/1999/1999-Chevrolet-Blazer-FrontSide_CTBLZ2D991_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1999,Chevrolet,Camaro,"['Coupe', 'Convertible']","{'Convertible': {'Convertible 2D': {'Horsepower': '200 @ 5200 rpm HP', 'Engine': 'V6, 3.8 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 4'}, 'Z28 Convertible 2D': {'Horsepower': '305 @ 5200 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 4'}}, 'Coupe': {'Z28 Coupe 2D': {'Horsepower': '305 @ 5200 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 4'}, 'Coupe 2D': {'Horsepower': '200 @ 5200 rpm HP', 'Engine': 'V6, 3.8 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 4'}}}","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/1999/1999-Chevrolet-Camaro-FrontSide_CHCAMCONV992_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/1999/1999-Chevrolet-Camaro-FrontSide_CHCAMCPE991_505x374.jpg?interpolation=high-quality&downsize=391:*'}"
1999,Chevrolet,Cavalier,"['Coupe', 'Sedan', 'Convertible']","{'Sedan': {'LS Sedan 4D': {'Horsepower': '115 @ 5000 rpm HP', 'Engine': '4-Cyl, 2.2 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5'}, 'Sedan 4D': {'Horsepower': '115 @ 5000 rpm HP', 'Engine': '4-Cyl, 2.2 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5'}}, 'Convertible': {'Z24 Convertible 2D': {'Horsepower': '150 @ 5600 rpm HP', 'Engine': '4-Cyl, 2.4 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5'}}, 'Coupe': {'RS Coupe 2D': {'Horsepower': '115 @ 5000 rpm HP', 'Engine': '4-Cyl, 2.2 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5'}, 'Z24 Coupe 2D': {'Horsepower': '150 @ 5600 rpm HP', 'Engine': '4-Cyl, 2.4 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5'}, 'Coupe 2D': {'Horsepower': '115 @ 5000 rpm HP', 'Engine': '4-Cyl, 2.2 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5'}}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1999/1999-Chevrolet-Cavalier-FrontSide_CHCAVSED992_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/1999/1999-Chevrolet-Cavalier-FrontSide_CHCAVZ24CONV996_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/1999/1999-Chevrolet-Cavalier-FrontSide_CHCAVCPE991_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
1999,Chevrolet,Corvette,"['Coupe', 'Convertible']","{'Convertible': {'Convertible 2D': {'Horsepower': '345 @ 5600 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 2'}}, 'Coupe': {'Coupe 2D': {'Horsepower': '345 @ 5600 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 2'}, 'Hard Top Coupe 2D': {'Horsepower': '345 @ 5600 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 2'}}}","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/1999/1999-Chevrolet-Corvette-FrontSide_CHCVTCONV995_505x374.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/1999/1999-Chevrolet-Corvette-FrontSide_CHCVTCPE993_505x363.jpg?interpolation=high-quality&downsize=391:*'}"
1999,Chevrolet,Express 1500 Cargo,['Van/Minivan'],"{'Van/Minivan': {'Van': {'Horsepower': '200 @ 4400 rpm HP', 'Engine': 'V6, 4.3 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 2'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1999/1999-Chevrolet-Express%201500%20Cargo-FrontSide_CTEXC991_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1999,Chevrolet,Express 1500 Passenger,['Van/Minivan'],"{'Van/Minivan': {'Van': {'Horsepower': '245 @ 4600 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 15'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1999/1999-Chevrolet-Express%201500%20Passenger-FrontSide_CTEXP992_505x375.jpg?interpolation=high-quality&downsize=391:*'}
