year,make,model,body_styles,trim_data,image_sources
2011,Audi,A3,['Wagon'],"{'Wagon': {'2.0 TDI Wagon 4D': {'Horsepower': '140 @ 4200 rpm HP', 'Engine': '4-Cyl, Turbo Diesel, 2.0 Liter', 'Combined Fuel Economy': '34 MPG', 'Seating': 'Seats 5'}, '2.0T Wagon 4D': {'Horsepower': '200 @ 5100 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 5'}, '2.0T Quattro Wagon 4D': {'Horsepower': '200 @ 5100 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 5'}}}",{'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Audi-A3-FrontSide_AUA3111_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2011,Audi,A4,"['Sedan', 'Wagon']","{'Sedan': {'2.0T Quattro Premium Sedan 4D': {'Horsepower': '211 @ 4300 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 5'}, '2.0T Premium Sedan 4D': {'Horsepower': '211 @ 4300 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}}, 'Wagon': {'2.0T Avant Quattro Premium Wagon 4D': {'Horsepower': '211 @ 4300 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 5'}}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Audi-A4-Front_AUA4SED114_640x480.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Audi-A4-FrontSide_AUA4WAG111_640x480.jpg?interpolation=high-quality&downsize=391:*'}"
2011,Audi,A5,"['Coupe', 'Convertible']","{'Convertible': {'2.0T Premium Cabriolet 2D': {'Horsepower': '211 @ 4300 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 4'}, '2.0T Quattro Premium Cabriolet 2D': {'Horsepower': '211 @ 4300 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 4'}}, 'Coupe': {'2.0T Quattro Premium Coupe 2D': {'Horsepower': '211 @ 4300 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 4'}}}","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Audi-A5-FrontSide_AUA5R111_640x480.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Audi-A5-FrontSide_AUA5111_640x480.jpg?interpolation=high-quality&downsize=391:*'}"
2011,Audi,A6,"['Sedan', 'Wagon']","{'Sedan': {'3.0T Quattro Sedan 4D': {'Horsepower': '300 @ 5100 rpm HP', 'Engine': 'V6, Supercharged, 3.0 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}, '3.2 Sedan 4D': {'Horsepower': '265 @ 6500 rpm HP', 'Engine': 'V6, 3.2 Liter', 'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 5'}, '4.2 Quattro Sedan 4D': {'Horsepower': '350 @ 6800 rpm HP', 'Engine': 'V8, 4.2 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}}, 'Wagon': {'3.0T Avant Quattro Wagon 4D': {'Horsepower': '300 @ 5100 rpm HP', 'Engine': 'V6, Supercharged, 3.0 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Audi-A6-FrontSide_AUA6111_640x480.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Audi-A6-FrontSide_AUA6W111_640x480.jpg?interpolation=high-quality&downsize=391:*'}"
2011,Audi,A8,['Sedan'],"{'Sedan': {'4.2 Quattro Sedan 4D': {'Horsepower': '372 @ 6800 rpm HP', 'Engine': 'V8, 4.2 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}, 'L 4.2 Quattro Sedan 4D': {'Horsepower': '372 @ 6800 rpm HP', 'Engine': 'V8, 4.2 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Audi-A8-FrontSide_AUA8111_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2011,Audi,Q5,['SUV'],"{'SUV': {'2.0T Quattro Premium Sport Utility 4D': {'Horsepower': '211 @ 4300 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5'}, '3.2 Quattro Premium Plus Sport Utility 4D': {'Horsepower': '270 @ 6500 rpm HP', 'Engine': 'V6, 3.2 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/6860/2011-Audi-Q5-front-angle3_6860_089_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2011,Audi,Q7,['SUV'],"{'SUV': {'3.0T Quattro Prestige Sport Utility 4D': {'Horsepower': '333 @ 5500 rpm HP', 'Engine': 'V6, Supercharged, 3.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 7'}, '3.0 TDI Quattro Premium Sport Utility 4D': {'Horsepower': '225 @ 3750 rpm HP', 'Engine': 'V6, Turbo Diesel, 3.0 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 7'}, '3.0T Quattro Premium Sport Utility 4D': {'Horsepower': '272 @ 4750 rpm HP', 'Engine': 'V6, Supercharged, 3.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 7'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Audi-Q7-FrontSide_AQQ7111_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2011,Audi,R8,"['Coupe', 'Convertible']","{'Convertible': {'5.2 Quattro Spyder Convertible 2D': {'Horsepower': '525 @ 8000 rpm HP', 'Engine': 'V10, 5.2 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 2'}, '4.2 Quattro Spyder Convertible 2D': {'Horsepower': '430 @ 7800 rpm HP', 'Engine': 'V8, 4.2 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 2'}}, 'Coupe': {'5.2 Quattro Coupe 2D': {'Horsepower': '525 @ 8000 rpm HP', 'Engine': 'V10, 5.2 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 2'}, '4.2 Quattro Coupe 2D': {'Horsepower': '430 @ 7800 rpm HP', 'Engine': 'V8, 4.2 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 2'}}}","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Audi-R8-FrontSide_AUR8R111_640x480.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Audi-R8-FrontSide_AUR8111_640x480.jpg?interpolation=high-quality&downsize=391:*'}"
2011,Audi,S4,['Sedan'],"{'Sedan': {'Quattro Sedan 4D': {'Horsepower': '333 @ 5500 rpm HP', 'Engine': 'V6, Supercharged, 3.0L', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Audi-S4-FrontSide_AUS4111_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2011,Audi,S5,"['Coupe', 'Convertible']","{'Convertible': {'3.0T Quattro Premium Plus Cabriolet 2D': {'Horsepower': '333 @ 5500 rpm HP', 'Engine': 'V6, Supercharged, 3.0L', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 4'}}, 'Coupe': {'Quattro Premium Plus Coupe 2D': {'Horsepower': '354 @ 7000 rpm HP', 'Engine': 'V8, 4.2 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 4'}}}","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/evox/StJ/7188/2011-Audi-S5-front-angle3_7188_089_640x480.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Audi-S5-Front_AUS5114_640x480.jpg?interpolation=high-quality&downsize=391:*'}"
2011,Audi,S6,['Sedan'],"{'Sedan': {'Quattro Prestige Sedan 4D': {'Horsepower': '435 @ 6800 rpm HP', 'Engine': 'V10, 5.2 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Audi-S6-FrontSide_AUS6111_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2011,Audi,TT,"['Coupe', 'Convertible']","{'Convertible': {'Quattro Premium Plus Roadster 2D': {'Horsepower': '211 @ 4300 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '26 MPG', 'Seating': 'Seats 2'}, 'TTS Quattro Premium Plus Roadster 2D': {'Horsepower': '265 @ 6000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '26 MPG', 'Seating': 'Seats 2'}}, 'Coupe': {'Quattro Premium Plus Coupe 2D': {'Horsepower': '211 @ 4300 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '26 MPG', 'Seating': 'Seats 4'}, 'TTS Quattro Premium Plus Coupe 2D': {'Horsepower': '265 @ 6000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '26 MPG', 'Seating': 'Seats 4'}}}","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Audi-TT-FrontSide_AUTTR111_640x480.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Audi-TT-FrontSide_AUTT101_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2011,Bentley,Continental,"['Convertible', 'Sedan', 'Coupe']","{'Sedan': {'Flying Spur Sedan 4D': {'Horsepower': '552 @ 6100 rpm HP', 'Engine': 'W12, Twin Turbo, FF, 6.0L', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 5'}, 'Flying Spur Speed Sedan 4D': {'Horsepower': '600 @ 6000 rpm HP', 'Engine': 'W12, Twin Turbo, FF, 6.0L', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 5'}}, 'Convertible': {'Supersports Convertible 2D': {'Horsepower': '621 @ 6000 rpm HP', 'Engine': 'W12, Twin Turbo, FF, 6.0L', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 4'}, 'GTC Speed Convertible 2D': {'Horsepower': '600 @ 6000 rpm HP', 'Engine': 'W12, Twin Turbo, FF, 6.0L', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 4'}, 'GTC Convertible 2D': {'Horsepower': '552 @ 6100 rpm HP', 'Engine': 'W12, Twin Turbo, FF, 6.0L', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 4'}}, 'Coupe': {'Supersports Coupe 2D': {'Horsepower': '621 @ 6000 rpm HP', 'Engine': 'W12, Twin Turbo, FF, 6.0L', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 4'}}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Bentley-Continental-FrontSide_BYFS101_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Bentley-Continental-FrontSide_BYGTC101_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Bentley-Continental-FrontSide_BYGTC101_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2011,Bentley,Mulsanne,['Sedan'],"{'Sedan': {'Sedan 4D': {'Horsepower': '505 @ 4200 rpm HP', 'Engine': 'V8, Twin Turbo, 6.8 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 4'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-Bentley-Mulsanne-FrontSide_BYMUL111_640x480.jpg?interpolation=high-quality&downsize=391:*'}
2011,BMW,1 Series,"['Coupe', 'Convertible']","{'Convertible': {'135i Convertible 2D': {'Horsepower': '300 @ 5800 rpm HP', 'Engine': '6-Cyl, Twin Turbo, 3.0L', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 4'}, '128i Convertible 2D': {'Horsepower': '230 @ 6500 rpm HP', 'Engine': '6-Cyl, 3.0 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 4'}}, 'Coupe': {'128i Coupe 2D': {'Horsepower': '230 @ 6500 rpm HP', 'Engine': '6-Cyl, 3.0 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 4'}, 'M Coupe 2D': {'Horsepower': '335 @ 5900 rpm HP', 'Engine': '6-Cyl, Twin Turbo, 3.0L', 'Seating': 'Seats 4'}, '135i Coupe 2D': {'Horsepower': '300 @ 5800 rpm HP', 'Engine': '6-Cyl, Twin Turbo, 3.0L', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 4'}}}","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-BMW-1%20Series-FrontSide_BM128R111_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-BMW-1%20Series-FrontSide_BM1SERIESC111_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2011,BMW,3 Series,"['Sedan', 'Coupe', 'Convertible', 'Wagon']","{'Sedan': {'328i Sedan 4D': {'Horsepower': '230 @ 6500 rpm HP', 'Engine': '6-Cyl, 3.0 Liter', 'Seating': 'Seats 5'}, '335i Sedan 4D': {'Horsepower': '300 @ 5800 rpm HP', 'Engine': '6-Cyl, Turbo, 3.0 Liter', 'Seating': 'Seats 5'}, '335i xDrive Sedan 4D': {}, '328i xDrive Sedan 4D': {'Horsepower': '265 @ 4200 rpm HP', 'Engine': '6-Cyl, 3.0 Liter', 'Seating': 'Seats 5'}, '335d Sedan 4D': {'Engine': '6-Cyl, Turbo, 3.0 Liter', 'Horsepower': '300 @ 5800 rpm HP', 'Seating': 'Seats 5'}}, 'Wagon': {'328i Sport Wagon 4D': {'Horsepower': '230 @ 6500 rpm HP', 'Engine': '6-Cyl, 3.0 Liter'}, '328i xDrive Sport Wagon 4D': {'Horsepower': '230 @ 6500 rpm HP', 'Engine': '6-Cyl, 3.0 Liter', 'Seating': 'Seats 5'}}, 'Convertible': {'335is Convertible 2D': {'Engine': '6-Cyl, Twin Turbo, 3.0 Liter'}, '328i Convertible 2D': {'Horsepower': '230 @ 6500 rpm HP', 'Engine': '6-Cyl, 3.0 Liter', 'Seating': 'Seats 4'}, '335i Convertible 2D': {'Horsepower': '320 @ 5900 rpm HP', 'Engine': '6-Cyl, Turbo, 3.0 Liter', 'Seating': 'Seats 4'}}, 'Coupe': {'335i xDrive Coupe 2D': {'Horsepower': '320 @ 5900 rpm HP', 'Engine': '6-Cyl, Twin Turbo, 3.0 Liter', 'Seating': 'Seats 4'}, '335i Coupe 2D': {'Engine': '6-Cyl, Turbo, 3.0 Liter', 'Horsepower': '300 @ 5800 rpm HP', 'Seating': 'Seats 4'}, '328i Coupe 2D': {'Horsepower': '230 @ 6500 rpm HP', 'Engine': '6-Cyl, 3.0 Liter', 'Seating': 'Seats 4'}, '328i xDrive Coupe 2D': {'Horsepower': '300 @ 5800 rpm HP', 'Engine': '6-Cyl, 3.0 Liter', 'Seating': 'Seats 4'}, '335is Coupe 2D': {'Horsepower': '320 @ 5900 rpm HP', 'Engine': '6-Cyl, Twin Turbo, 3.0 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 4'}}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-BMW-3%20Series-FrontSide_BM3S111_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-BMW-3%20Series-FrontSide_BM3W111_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-BMW-3%20Series-FrontSide_BM3R111_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-BMW-3%20Series-FrontSide_BM3C111_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2011,BMW,5 Series,['Sedan'],"{'Sedan': {'550i Gran Turismo Sedan 4D': {'Horsepower': '400 @ 5500 rpm HP', 'Engine': 'V8, Twin Turbo, 4.4 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}, '535i xDrive Sedan 4D': {'Horsepower': '300 @ 5800 rpm HP', 'Engine': '6-Cyl, Turbo, 3.0 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 5'}, '550i Gran Turismo xDrive Sedan 4D': {'Horsepower': '400 @ 5500 rpm HP', 'Engine': 'V8, Twin Turbo, 4.4 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 5'}, '550i Sedan 4D': {'Horsepower': '400 @ 5500 rpm HP', 'Engine': 'V8, Twin Turbo, 4.4 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 5'}, '535i Sedan 4D': {'Horsepower': '300 @ 5800 rpm HP', 'Engine': '6-Cyl, Turbo, 3.0 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5'}, '528i Sedan 4D': {'Horsepower': '240 @ 6600 rpm HP', 'Engine': '6-Cyl, 3.0 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}, '550i xDrive Sedan 4D': {'Horsepower': '400 @ 5500 rpm HP', 'Engine': 'V8, Twin Turbo, 4.4 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}, '535i Gran Turismo Sedan 4D': {'Horsepower': '300 @ 5800 rpm HP', 'Engine': '6-Cyl, Turbo, 3.0 Liter', 'Combined Fuel Economy': '24 MPG', 'Seating': 'Seats 5'}, '535i Gran Turismo xDrive Sedan 4D': {'Horsepower': '300 @ 5800 rpm HP', 'Engine': '6-Cyl, Turbo, 3.0 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2011/2011-BMW-5%20Series-FrontSide_BM535111_505x375.jpg?interpolation=high-quality&downsize=391:*'}
